section_id;party;votes
010200009;100;289
010200009;101;290
010200009;103;289
010200012;1;0
010200012;2;0
010200012;3;0
010200012;4;2
010200012;5;8
010200012;6;1
010200012;7;481
010200012;8;4
010200012;9;0
010200012;10;0
010200012;11;0
010200012;12;0
010200012;13;0
010200012;14;0
010200012;15;0
010200012;16;0
010200012;17;0
010200012;18;0
010200012;19;0
010200012;20;0
010200012;21;0
010200012;22;3
010200012;23;0
010200012;99;0
010200012;100;499
010200012;101;499
010200012;103;499
010300001;1;0
010300001;2;0
010300001;3;0
010300001;4;36
010300001;5;54
010300001;6;0
010300001;7;7
010300001;8;21
010300001;9;0
010300001;10;0
010300001;11;5
010300001;12;0
010300001;13;1
010300001;14;0
010300001;15;5
010300001;16;4
010300001;17;1
010300001;18;0
010300001;19;0
010300001;20;0
010300001;21;3
010300001;22;48
010300001;23;46
010300001;99;5
010300001;100;231
010300001;101;236
010300001;103;231
010300002;1;0
010300002;2;0
010300002;3;0
010300002;4;19
010300002;5;42
010300002;6;1
010300002;7;2
010300002;8;16
010300002;9;0
010300002;10;0
010300002;11;10
010300002;12;0
010300002;13;0
010300002;14;0
010300002;15;3
010300002;16;8
010300002;17;0
010300002;18;0
010300002;19;0
010300002;20;0
010300002;21;2
010300002;22;36
010300002;23;15
010300002;99;2
010300002;100;154
010300002;101;156
010300002;103;154
010300003;1;0
010300003;2;0
010300003;3;0
010300003;4;27
010300003;5;50
010300003;6;2
010300003;7;7
010300003;8;18
010300003;9;0
010300003;10;1
010300003;11;3
010300003;12;0
010300003;13;0
010300003;14;0
010300003;15;1
010300003;16;5
010300003;17;0
010300003;18;0
010300003;19;0
010300003;20;0
010300003;21;0
010300003;22;47
010300003;23;40
010300003;99;4
010300003;100;201
010300003;101;205
010300003;103;201
010300004;1;0
010300004;2;1
010300004;3;0
010300004;4;24
010300004;5;56
010300004;6;0
010300004;7;11
010300004;8;14
010300004;9;0
010300004;10;0
010300004;11;4
010300004;12;0
010300004;13;0
010300004;14;0
010300004;15;4
010300004;16;5
010300004;17;0
010300004;18;0
010300004;19;0
010300004;20;0
010300004;21;0
010300004;22;54
010300004;23;31
010300004;99;5
010300004;100;204
010300004;101;209
010300004;103;204
010300005;1;0
010300005;2;0
010300005;3;1
010300005;4;34
010300005;5;65
010300005;6;2
010300005;7;11
010300005;8;14
010300005;9;0
010300005;10;0
010300005;11;10
010300005;12;0
010300005;13;0
010300005;14;0
010300005;15;4
010300005;16;6
010300005;17;0
010300005;18;0
010300005;19;0
010300005;20;0
010300005;21;1
010300005;22;71
010300005;23;42
010300005;99;3
010300005;100;261
010300005;101;264
010300005;103;261
010300006;1;1
010300006;2;0
010300006;3;0
010300006;4;17
010300006;5;32
010300006;6;3
010300006;7;41
010300006;8;8
010300006;9;0
010300006;10;1
010300006;11;4
010300006;12;0
010300006;13;0
010300006;14;0
010300006;15;0
010300006;16;4
010300006;17;0
010300006;18;0
010300006;19;0
010300006;20;0
010300006;21;0
010300006;22;49
010300006;23;33
010300006;99;5
010300006;100;193
010300006;101;198
010300006;103;193
010300007;1;0
010300007;2;0
010300007;3;0
010300007;4;15
010300007;5;11
010300007;6;1
010300007;7;78
010300007;8;9
010300007;9;1
010300007;10;1
010300007;11;1
010300007;12;0
010300007;13;0
010300007;14;0
010300007;15;0
010300007;16;1
010300007;17;1
010300007;18;0
010300007;19;0
010300007;20;0
010300007;21;4
010300007;22;20
010300007;23;7
010300007;99;0
010300007;100;150
010300007;101;150
010300007;103;150
010300008;1;0
010300008;2;1
010300008;3;0
010300008;4;12
010300008;5;31
010300008;6;0
010300008;7;27
010300008;8;10
010300008;9;0
010300008;10;0
010300008;11;9
010300008;12;0
010300008;13;0
010300008;14;0
010300008;15;2
010300008;16;5
010300008;17;0
010300008;18;0
010300008;19;1
010300008;20;0
010300008;21;0
010300008;22;52
010300008;23;20
010300008;99;1
010300008;100;170
010300008;101;171
010300008;103;170
010300009;1;0
010300009;2;1
010300009;3;0
010300009;4;24
010300009;5;23
010300009;6;0
010300009;7;46
010300009;8;4
010300009;9;0
010300009;10;0
010300009;11;3
010300009;12;0
010300009;13;1
010300009;14;0
010300009;15;0
010300009;16;4
010300009;17;0
010300009;18;0
010300009;19;0
010300009;20;1
010300009;21;0
010300009;22;46
010300009;23;13
010300009;99;6
010300009;100;166
010300009;101;172
010300009;103;166
010300010;1;0
010300010;2;2
010300010;3;0
010300010;4;10
010300010;5;51
010300010;6;1
010300010;7;36
010300010;8;5
010300010;9;0
010300010;10;1
010300010;11;1
010300010;12;0
010300010;13;0
010300010;14;0
010300010;15;5
010300010;16;5
010300010;17;1
010300010;18;0
010300010;19;0
010300010;20;1
010300010;21;0
010300010;22;67
010300010;23;18
010300010;99;3
010300010;100;204
010300010;101;207
010300010;103;204
010300011;1;0
010300011;2;1
010300011;3;0
010300011;4;42
010300011;5;46
010300011;6;0
010300011;7;14
010300011;8;18
010300011;9;1
010300011;10;0
010300011;11;6
010300011;12;0
010300011;13;1
010300011;14;0
010300011;15;3
010300011;16;10
010300011;17;0
010300011;18;0
010300011;19;0
010300011;20;1
010300011;21;0
010300011;22;64
010300011;23;32
010300011;99;1
010300011;100;239
010300011;101;240
010300011;103;239
010300012;1;1
010300012;2;0
010300012;3;0
010300012;4;18
010300012;5;50
010300012;6;1
010300012;7;19
010300012;8;8
010300012;9;2
010300012;10;0
010300012;11;11
010300012;12;0
010300012;13;2
010300012;14;0
010300012;15;3
010300012;16;7
010300012;17;3
010300012;18;0
010300012;19;3
010300012;20;0
010300012;21;3
010300012;22;55
010300012;23;41
010300012;99;3
010300012;100;227
010300012;101;230
010300012;103;227
010300013;1;0
010300013;2;0
010300013;3;0
010300013;4;30
010300013;5;54
010300013;6;1
010300013;7;9
010300013;8;15
010300013;9;0
010300013;10;1
010300013;11;12
010300013;12;0
010300013;13;0
010300013;14;0
010300013;15;4
010300013;16;8
010300013;17;0
010300013;18;0
010300013;19;0
010300013;20;0
010300013;21;0
010300013;22;70
010300013;23;30
010300013;99;2
010300013;100;234
010300013;101;236
010300013;103;234
010300014;1;1
010300014;2;0
010300014;3;0
010300014;4;24
010300014;5;45
010300014;6;2
010300014;7;10
010300014;8;18
010300014;9;0
010300014;10;1
010300014;11;5
010300014;12;0
010300014;13;0
010300014;14;0
010300014;15;0
010300014;16;15
010300014;17;3
010300014;18;1
010300014;19;0
010300014;20;0
010300014;21;0
010300014;22;55
010300014;23;50
010300014;99;4
010300014;100;230
010300014;101;234
010300014;103;230
010300015;1;0
010300015;2;1
010300015;3;0
010300015;4;25
010300015;5;42
010300015;6;0
010300015;7;16
010300015;8;5
010300015;9;0
010300015;10;0
010300015;11;6
010300015;12;0
010300015;13;0
010300015;14;0
010300015;15;3
010300015;16;7
010300015;17;0
010300015;18;0
010300015;19;0
010300015;20;0
010300015;21;2
010300015;22;58
010300015;23;32
010300015;99;0
010300015;100;197
010300015;101;197
010300015;103;197
010300016;1;0
010300016;2;0
010300016;3;1
010300016;4;37
010300016;5;72
010300016;6;2
010300016;7;12
010300016;8;21
010300016;9;0
010300016;10;0
010300016;11;7
010300016;12;0
010300016;13;0
010300016;14;0
010300016;15;1
010300016;16;5
010300016;17;0
010300016;18;0
010300016;19;0
010300016;20;0
010300016;21;1
010300016;22;54
010300016;23;59
010300016;99;5
010300016;100;272
010300016;101;277
010300016;103;272
010300017;1;0
010300017;2;0
010300017;3;0
010300017;4;36
010300017;5;62
010300017;6;2
010300017;7;5
010300017;8;21
010300017;9;1
010300017;10;0
010300017;11;2
010300017;12;0
010300017;13;0
010300017;14;1
010300017;15;2
010300017;16;10
010300017;17;0
010300017;18;0
010300017;19;0
010300017;20;0
010300017;21;1
010300017;22;31
010300017;23;41
010300017;99;5
010300017;100;215
010300017;101;220
010300017;103;215
010300018;1;0
010300018;2;0
010300018;3;0
010300018;4;34
010300018;5;64
010300018;6;0
010300018;7;4
010300018;8;17
010300018;9;0
010300018;10;1
010300018;11;8
010300018;12;0
010300018;13;0
010300018;14;0
010300018;15;3
010300018;16;11
010300018;17;2
010300018;18;0
010300018;19;0
010300018;20;0
010300018;21;0
010300018;22;78
010300018;23;41
010300018;99;3
010300018;100;263
010300018;101;266
010300018;103;263
010300019;1;0
010300019;2;0
010300019;3;0
010300019;4;22
010300019;5;38
010300019;6;0
010300019;7;9
010300019;8;11
010300019;9;0
010300019;10;1
010300019;11;1
010300019;12;0
010300019;13;0
010300019;14;0
010300019;15;4
010300019;16;9
010300019;17;1
010300019;18;0
010300019;19;0
010300019;20;0
010300019;21;0
010300019;22;47
010300019;23;23
010300019;99;3
010300019;100;166
010300019;101;169
010300019;103;166
010300020;1;0
010300020;2;0
010300020;3;1
010300020;4;24
010300020;5;54
010300020;6;2
010300020;7;7
010300020;8;14
010300020;9;0
010300020;10;0
010300020;11;4
010300020;12;0
010300020;13;0
010300020;14;0
010300020;15;6
010300020;16;2
010300020;17;0
010300020;18;0
010300020;19;0
010300020;20;0
010300020;21;1
010300020;22;39
010300020;23;62
010300020;99;2
010300020;100;216
010300020;101;218
010300020;103;216
010300021;1;0
010300021;2;0
010300021;3;1
010300021;4;18
010300021;5;54
010300021;6;0
010300021;7;3
010300021;8;15
010300021;9;0
010300021;10;0
010300021;11;6
010300021;12;0
010300021;13;0
010300021;14;0
010300021;15;0
010300021;16;8
010300021;17;0
010300021;18;0
010300021;19;0
010300021;20;0
010300021;21;2
010300021;22;34
010300021;23;25
010300021;99;2
010300021;100;166
010300021;101;168
010300021;103;166
010300022;1;0
010300022;2;0
010300022;3;0
010300022;4;24
010300022;5;59
010300022;6;0
010300022;7;11
010300022;8;22
010300022;9;0
010300022;10;0
010300022;11;8
010300022;12;1
010300022;13;0
010300022;14;0
010300022;15;0
010300022;16;4
010300022;17;0
010300022;18;0
010300022;19;0
010300022;20;0
010300022;21;0
010300022;22;45
010300022;23;28
010300022;99;5
010300022;100;202
010300022;101;207
010300022;103;202
010300023;1;1
010300023;2;0
010300023;3;1
010300023;4;32
010300023;5;53
010300023;6;0
010300023;7;6
010300023;8;5
010300023;9;0
010300023;10;0
010300023;11;11
010300023;12;0
010300023;13;2
010300023;14;0
010300023;15;1
010300023;16;5
010300023;17;0
010300023;18;1
010300023;19;0
010300023;20;0
010300023;21;2
010300023;22;66
010300023;23;58
010300023;99;3
010300023;100;244
010300023;101;247
010300023;103;244
010300024;1;0
010300024;2;0
010300024;3;0
010300024;4;30
010300024;5;67
010300024;6;1
010300024;7;11
010300024;8;8
010300024;9;0
010300024;10;0
010300024;11;6
010300024;12;0
010300024;13;0
010300024;14;0
010300024;15;5
010300024;16;10
010300024;17;0
010300024;18;1
010300024;19;2
010300024;20;0
010300024;21;2
010300024;22;38
010300024;23;39
010300024;99;4
010300024;100;220
010300024;101;224
010300024;103;220
010300025;1;0
010300025;2;0
010300025;3;0
010300025;4;53
010300025;5;63
010300025;6;0
010300025;7;4
010300025;8;10
010300025;9;0
010300025;10;0
010300025;11;6
010300025;12;0
010300025;13;1
010300025;14;1
010300025;15;5
010300025;16;9
010300025;17;1
010300025;18;0
010300025;19;0
010300025;20;0
010300025;21;6
010300025;22;48
010300025;23;52
010300025;99;2
010300025;100;259
010300025;101;261
010300025;103;259
010300026;1;0
010300026;2;0
010300026;3;2
010300026;4;25
010300026;5;64
010300026;6;1
010300026;7;6
010300026;8;34
010300026;9;0
010300026;10;1
010300026;11;5
010300026;12;0
010300026;13;0
010300026;14;0
010300026;15;4
010300026;16;14
010300026;17;1
010300026;18;2
010300026;19;0
010300026;20;0
010300026;21;5
010300026;22;47
010300026;23;69
010300026;99;3
010300026;100;280
010300026;101;283
010300026;103;280
010300027;1;1
010300027;2;0
010300027;3;2
010300027;4;38
010300027;5;65
010300027;6;1
010300027;7;12
010300027;8;14
010300027;9;0
010300027;10;0
010300027;11;4
010300027;12;0
010300027;13;0
010300027;14;0
010300027;15;3
010300027;16;7
010300027;17;0
010300027;18;0
010300027;19;0
010300027;20;0
010300027;21;1
010300027;22;68
010300027;23;59
010300027;99;4
010300027;100;275
010300027;101;279
010300027;103;275
010300028;1;0
010300028;2;2
010300028;3;0
010300028;4;31
010300028;5;61
010300028;6;1
010300028;7;11
010300028;8;26
010300028;9;1
010300028;10;1
010300028;11;7
010300028;12;0
010300028;13;0
010300028;14;0
010300028;15;2
010300028;16;12
010300028;17;0
010300028;18;0
010300028;19;1
010300028;20;1
010300028;21;4
010300028;22;71
010300028;23;37
010300028;99;2
010300028;100;269
010300028;101;271
010300028;103;269
010300029;1;0
010300029;2;0
010300029;3;1
010300029;4;22
010300029;5;63
010300029;6;6
010300029;7;5
010300029;8;15
010300029;9;0
010300029;10;0
010300029;11;5
010300029;12;0
010300029;13;0
010300029;14;1
010300029;15;2
010300029;16;9
010300029;17;0
010300029;18;0
010300029;19;1
010300029;20;1
010300029;21;0
010300029;22;91
010300029;23;54
010300029;99;4
010300029;100;276
010300029;101;280
010300029;103;276
010300030;1;1
010300030;2;0
010300030;3;0
010300030;4;27
010300030;5;61
010300030;6;0
010300030;7;13
010300030;8;14
010300030;9;0
010300030;10;0
010300030;11;3
010300030;12;0
010300030;13;0
010300030;14;0
010300030;15;2
010300030;16;8
010300030;17;0
010300030;18;0
010300030;19;0
010300030;20;0
010300030;21;0
010300030;22;62
010300030;23;42
010300030;99;5
010300030;100;233
010300030;101;238
010300030;103;233
010300031;1;0
010300031;2;1
010300031;3;0
010300031;4;27
010300031;5;52
010300031;6;0
010300031;7;18
010300031;8;15
010300031;9;0
010300031;10;0
010300031;11;7
010300031;12;0
010300031;13;0
010300031;14;0
010300031;15;2
010300031;16;12
010300031;17;0
010300031;18;0
010300031;19;0
010300031;20;0
010300031;21;3
010300031;22;71
010300031;23;42
010300031;99;5
010300031;100;250
010300031;101;255
010300031;103;250
010300032;1;0
010300032;2;1
010300032;3;0
010300032;4;10
010300032;5;29
010300032;6;0
010300032;7;4
010300032;8;8
010300032;9;0
010300032;10;0
010300032;11;3
010300032;12;0
010300032;13;0
010300032;14;2
010300032;15;2
010300032;16;4
010300032;17;0
010300032;18;0
010300032;19;0
010300032;20;0
010300032;21;1
010300032;22;33
010300032;23;28
010300032;99;2
010300032;100;125
010300032;101;127
010300032;103;125
010300033;1;0
010300033;2;0
010300033;3;0
010300033;4;30
010300033;5;71
010300033;6;0
010300033;7;15
010300033;8;17
010300033;9;0
010300033;10;0
010300033;11;15
010300033;12;0
010300033;13;0
010300033;14;0
010300033;15;2
010300033;16;11
010300033;17;0
010300033;18;0
010300033;19;0
010300033;20;0
010300033;21;0
010300033;22;104
010300033;23;63
010300033;99;5
010300033;100;328
010300033;101;333
010300033;103;328
010300034;1;3
010300034;2;0
010300034;3;0
010300034;4;41
010300034;5;66
010300034;6;0
010300034;7;5
010300034;8;11
010300034;9;0
010300034;10;0
010300034;11;14
010300034;12;0
010300034;13;0
010300034;14;1
010300034;15;0
010300034;16;7
010300034;17;2
010300034;18;0
010300034;19;0
010300034;20;0
010300034;21;2
010300034;22;60
010300034;23;56
010300034;99;4
010300034;100;268
010300034;101;272
010300034;103;268
010300035;1;0
010300035;2;0
010300035;3;0
010300035;4;32
010300035;5;48
010300035;6;0
010300035;7;9
010300035;8;5
010300035;9;0
010300035;10;1
010300035;11;10
010300035;12;0
010300035;13;0
010300035;14;1
010300035;15;0
010300035;16;8
010300035;17;0
010300035;18;0
010300035;19;0
010300035;20;0
010300035;21;2
010300035;22;48
010300035;23;55
010300035;99;5
010300035;100;219
010300035;101;224
010300035;103;219
010300036;1;0
010300036;2;0
010300036;3;0
010300036;4;46
010300036;5;83
010300036;6;1
010300036;7;6
010300036;8;16
010300036;9;1
010300036;10;0
010300036;11;10
010300036;12;0
010300036;13;0
010300036;14;0
010300036;15;4
010300036;16;9
010300036;17;0
010300036;18;0
010300036;19;3
010300036;20;0
010300036;21;0
010300036;22;66
010300036;23;43
010300036;99;4
010300036;100;288
010300036;101;292
010300036;103;288
010300037;1;0
010300037;2;0
010300037;3;0
010300037;4;30
010300037;5;21
010300037;6;0
010300037;7;5
010300037;8;9
010300037;9;0
010300037;10;0
010300037;11;1
010300037;12;0
010300037;13;0
010300037;14;0
010300037;15;1
010300037;16;6
010300037;17;0
010300037;18;0
