section_id;rik_code;rik_name;municipality_code;municipality;ekatte;postal_code;city;address;is_mobile;is_on_ship;machines_count;failed_machines_count;longitude;latitude
010100022;01;Благоевград;0101;Банско;47857;2772;с.Места;КЛУБ НА ПЕНСИОНЕРА;0;0;0;0;23.6710502;41.76304820000001
010100023;01;Благоевград;0101;Банско;76090;2775;с.Филипово;КЛУБ НА ПЕНСИОНЕРА;0;0;1;0;23.6827936;41.7638712
010200001;01;Благоевград;0102;Белица;3504;2780;гр.Белица;ГИМНАЗИЯ Н. Й. ВАПЦАРОВ, УЛ. ДИМО ХАДЖИДИМОВ;0;0;1;0;23.5592214;41.9507744
010200002;01;Благоевград;0102;Белица;3504;2780;гр.Белица;ГИМНАЗИЯ Н. Й. ВАПЦАРОВ, УЛ. ДИМО ХАДЖИДИМОВ;0;0;1;0;23.5592214;41.9507744
010200003;01;Благоевград;0102;Белица;3504;2780;гр.Белица;ИНФОРМАЦИОНЕН ЦЕНТЪР, УЛ. ГЕОРГИ АНДРЕЙЧИН №11;0;0;1;0;23.5587856;41.9502544
010200004;01;Благоевград;0102;Белица;3504;2780;гр.Белица;СОЦИАЛЕН ПАТРОНАЖ, УЛ. ВЛАДИМИР ПОПТОМОВ;0;0;1;0;23.5627182;41.948201
010200005;01;Благоевград;0102;Белица;20064;2779;с.Дагоново;УЧИЛИЩЕ;0;0;1;0;23.5952654;41.9543764
010200006;01;Благоевград;0102;Белица;39270;2781;с.Краище;ДЕТСКА ГРАДИНА, УЛ. ЕДИНАДЕСЕТА №18;0;0;1;0;23.5875784;41.9174565
010200007;01;Благоевград;0102;Белица;39270;2781;с.Краище;МАГ. БИМБ. МАХАЛА-БАРАКИТЕ, УЛ. ДВАДЕСЕТ И ПЪРВА №4;0;0;1;0;23.5875784;41.9174565
010200008;01;Благоевград;0102;Белица;39270;2781;с.Краище;ДЕТСКА ГРАДИНА, УЛ. ЕДИНАДЕСЕТА №18;0;0;1;0;23.5875784;41.9174565
010200009;01;Благоевград;0102;Белица;77596;2783;с.Горно Краище;УЧИЛИЩЕ;0;0;1;0;23.5897981;41.9007099
010200010;01;Благоевград;0102;Белица;77596;2783;с.Горно Краище;УЧИЛИЩЕ;0;0;1;0;23.6318549;41.946486
010200011;01;Благоевград;0102;Белица;44762;2791;с.Лютово;КМЕТСТВО;0;0;0;0;23.6815272;41.9552065
010200012;01;Благоевград;0102;Белица;2107;2784;с.Бабяк;УЧИЛИЩЕ;0;0;1;0;23.6509826;41.9771168
010200013;01;Благоевград;0102;Белица;15638;2784;с.Гълъбово;УЧИЛИЩЕ;0;0;0;0;23.6563354;41.9386585
010200014;01;Благоевград;0102;Белица;40453;2788;с.Кузьово;УЧИЛИЩЕ;0;0;0;0;23.6716827;41.9110582
010200015;01;Благоевград;0102;Белица;59330;2782;с.Палатик;УЧИЛИЩЕ;0;0;0;0;23.7085613;41.9491075
010200016;01;Благоевград;0102;Белица;80649;2787;с.Черешово;УЧИЛИЩЕ;0;0;0;0;23.7376959;41.9669224
010200017;01;Благоевград;0102;Белица;53998;2785;с.Орцево;КМЕТСТВО;0;0;0;0;23.7557994;41.9221114
010200018;01;Благоевград;0102;Белица;14521;2783;с.Златарица;КМЕТСТВО;0;0;0;0;23.5592214;41.9507744
010200019;01;Благоевград;0102;Белица;3504;2780;гр.Белица;Община Белица ПСИК - с. Горно Краище;1;0;0;0;23.5592214;41.9507744
010200020;01;Благоевград;0102;Белица;3504;2780;гр.Белица;Община Белица ПСИК - Белица;1;0;0;0;;
010300001;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ЦЕНТЪР ЗА ЛИЧНОСТНО И ТВОРЧЕСКО РАЗВИТИЕ НА ДЕЦАТА, УЛ. БИСТРИЦА №001;0;0;1;0;23.1034689;42.0210956
010300002;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ЦЕНТЪР ЗА ЛИЧНОСТНО И ТВОРЧЕСКО РАЗВИТИЕ НА ДЕЦАТА, УЛ. БИСТРИЦА №001;0;0;1;0;23.1034689;42.0210956
010300003;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;СУИЧЕ СВ. КЛИМЕНТ ОХРИДСКИ, УЛ. БРЕГАЛНИЦА №002;0;0;1;0;23.10069;42.01758
010300004;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;СУИЧЕ СВ. КЛИМЕНТ ОХРИДСКИ, УЛ. БРЕГАЛНИЦА №002;0;0;1;0;23.10069;42.01758
010300005;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;СУИЧЕ СВ. КЛИМЕНТ ОХРИДСКИ, УЛ. БРЕГАЛНИЦА №002;0;0;1;0;23.10069;42.01758
010300006;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №11 ЗДРАВЕЦ, УЛ. ЛАЛЕ №011;0;0;1;0;23.1018883;42.012072
010300007;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №11 ЗДРАВЕЦ, УЛ. ЛАЛЕ №011;0;0;1;0;23.1018883;42.012072
010300008;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ПОМОЩНО У-ЩЕ СВ. ПАИСИЙ ХИЛЕНДАРСКИ, УЛ. СВОБОДА №3;0;0;1;0;23.1027003;42.0074659
010300009;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ПОМОЩНО У-ЩЕ СВ. ПАИСИЙ ХИЛЕНДАРСКИ, УЛ. СВОБОДА №3;0;0;1;0;23.1027003;42.0074659
010300010;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ПОМОЩНО У-ЩЕ СВ. ПАИСИЙ ХИЛЕНДАРСКИ, УЛ. СВОБОДА №3;0;0;1;0;23.1027003;42.0074659
010300011;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;V-то СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300012;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;V-то СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300013;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;V-то СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300014;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;V-то СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300015;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;V-то СУ ГЕОРГИ ИЗМИРЛИЕВ, УЛ. ХРИСТО ЧЕРНОПЕЕВ №16;0;0;1;0;23.1039812;42.0249235
010300016;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;НХГ СВ. СВ. КИРИЛ И МЕТОДИЙ, УЛ. ЦАНКО ЦЕРКОВСКИ №002;0;0;1;0;23.1003164;42.0242042
010300017;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;НАРОДНО ЧИТАЛИЩЕ НИКОЛА Й. ВАПЦАРОВ-1866, ПЛ. МАКЕДОНИЯ №1;0;0;1;0;23.102022;42.0216821
010300018;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;НХГ СВ. СВ. КИРИЛ И МЕТОДИЙ, УЛ. ЦАНКО ЦЕРКОВСКИ №002;0;0;1;0;23.1003164;42.0242042
010300019;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІ-ро ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.1039812;42.0249235
010300020;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІ-ро ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.1039812;42.0249235
010300021;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №8 ВЕЧЕРНИЦА, УЛ. ГРИГОР ПЪРЛИЧЕВ №015;0;0;1;0;23.1003164;42.0242042
010300022;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІ-ро ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.1003164;42.0242042
010300023;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІ-ро ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.1003164;42.0242042
010300024;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІ-ро ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.102022;42.0216821
010300025;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІ-ро ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.102022;42.0216821
010300026;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІ-ро ОСН. УЧИЛИЩЕ ДИМИТЪР БЛАГОЕВ, УЛ. МИТРОПОЛИТ БОРИС №2;0;0;1;0;23.0939133;42.0170836
010300027;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ПГСАГ ВАСИЛ ЛЕВСКИ, УЛ. ТОДОР АЛЕКСАНДРОВ №56;0;0;1;0;23.0939133;42.0170836
010300028;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300029;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300030;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300031;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300032;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДНЕВЕН ЦЕНТЪР ЗА ДЕЦА С УВРЕЖДАНИЯ ЗОРНИЦА, УЛ. СКАПТОПАРА №26;0;0;1;0;23.0882343;42.018226
010300033;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ИВАН МИХАЙЛОВ №62;0;0;1;0;23.0808494;42.01892549999999
010300034;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300035;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300036;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300037;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300038;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №12 АЛЕНИ МАКОВЕ, УЛ. ТОДОР АЛЕКСАНДРОВ №047;0;0;1;0;23.0939133;42.0170836
010300039;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №12 АЛЕНИ МАКОВЕ, УЛ. ТОДОР АЛЕКСАНДРОВ №047;0;0;1;0;23.0939133;42.0170836
010300040;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VІІ-мо СУ КУЗМАН ШАПКАРЕВ, УЛ. ИЛИНДЕН №13;0;0;1;0;23.0905368;42.0147905
010300041;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VІІ-мо СУ КУЗМАН ШАПКАРЕВ, УЛ. ИЛИНДЕН №13;0;0;1;0;23.0905368;42.0147905
010300042;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VІІ-мо СУ КУЗМАН ШАПКАРЕВ, УЛ. ИЛИНДЕН №13;0;0;1;0;23.0905368;42.0147905
010300043;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VІІ-мо СУ КУЗМАН ШАПКАРЕВ, УЛ. ИЛИНДЕН №13;0;0;1;0;23.0905368;42.0147905
010300044;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ЕЗИКОВА ГИМНАЗИЯ АКАД. ЛЮДМИЛ СТОЯНОВ, УЛ. МАРИЦА №4;0;0;1;0;23.0855438;42.0184495
010300045;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ЕЗИКОВА ГИМНАЗИЯ АКАД. ЛЮДМИЛ СТОЯНОВ, УЛ. МАРИЦА №4;0;0;1;0;23.0855438;42.0184495
010300046;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №2 ДЕТСКИ СВЯТ, УЛ. МАРИЦА №006;0;0;1;0;23.0855438;42.0184495
010300047;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;БЛАГОЕВГРАДСКА ПРОФЕСИОНАЛНА ГИМНАЗИЯ, УЛ. ИВАН МИХАЙЛОВ №62;0;0;1;0;23.0808494;42.01892549999999
010300048;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300049;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІІІ-то ОСН. У-ЩЕ ДИМИТЪР ТАЛЕВ, БУЛ. СВ. СВ. КИРИЛ И МЕТОДИЙ №13;0;0;1;0;23.0921035;42.0182666
010300050;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №10 МАК, УЛ. СТОИМЕН КАЛЕНДЕРСКИ №015;0;0;1;0;23.0855438;42.0184495
010300051;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №2 ДЕТСКИ СВЯТ, УЛ. МАРИЦА №006;0;0;1;0;23.0855438;42.0184495
010300052;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №4 РОСА, УЛ. МЕНЧА КЪРНИЧЕВА №039;0;0;1;0;23.0905368;42.0147905
010300053;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІV-то ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300054;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІV-то ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300055;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІV-то ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300056;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІV-то ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300057;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІV-то ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300058;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІV-то ОСН. У-ЩЕ ДИМЧО ДЕБЕЛЯНОВ, УЛ. ОСОГОВО №9;0;0;1;0;23.0777973;42.0138144
010300059;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА УСМИВКА, УЛ. ОСВОБОЖДЕНИЕ №03;0;0;1;0;23.0840698;41.9905306
010300060;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА УСМИВКА, УЛ. ОСВОБОЖДЕНИЕ №03;0;0;1;0;23.0840698;41.9905306
010300061;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА УСМИВКА, УЛ. ОСВОБОЖДЕНИЕ №03;0;0;1;0;23.0840698;41.9905306
010300062;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №4 ПЪРВИ ЮНИ, УЛ. ЯНЕ САНДАНСКИ №005;0;0;1;0;23.0881141;41.9921257
010300063;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №4 ПЪРВИ ЮНИ, УЛ. ЯНЕ САНДАНСКИ №005;0;0;1;0;23.0881141;41.9921257
010300064;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ДЕТСКА ГРАДИНА №4 ПЪРВИ ЮНИ, УЛ. ЯНЕ САНДАНСКИ №005;0;0;1;0;23.0881141;41.9921257
010300065;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VI-то СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №001;0;0;1;0;23.0881141;41.9921257
010300066;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VI-то СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №001;0;0;1;0;23.0881141;41.9921257
010300067;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VI-то СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №001;0;0;1;0;23.0881141;41.9921257
010300068;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VI-то СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №001;0;0;1;0;23.0881141;41.9921257
010300069;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VI-то СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №001;0;0;1;0;23.0881141;41.9921257
010300070;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VI-то СУ ИВАН ВАЗОВ, УЛ. ЯНЕ САНДАНСКИ №001;0;0;1;0;23.0881141;41.9921257
010300071;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІХ-то ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300072;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІХ-то ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300073;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІХ-то ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300074;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІХ-то ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300075;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ІХ-то ОСН. У-ЩЕ ПЕЙО ЯВОРОВ, ЖК АЛЕН МАК;0;0;1;0;23.1002292;42.0003859
010300076;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ХІ-то ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300077;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ХІ-то ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300078;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ХІ-то ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300079;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ХІ-то ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300080;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ХІ-то ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300081;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ХІ-то ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300082;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ХІ-то ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300083;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;ХІ-то ОСН. У-ЩЕ ХРИСТО БОТЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300084;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300085;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300086;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
010300087;01;Благоевград;0103;Благоевград;4279;2700;гр.Благоевград;VІІІ-мо СУ АРСЕНИЙ КОСТЕНЦЕВ, ЖК ЕЛЕНОВО;0;0;1;0;23.1045762;42.0044892
