section_id;party;votes
010100017;99;10
010100023;1;88
010100023;2;1
010100023;3;0
010100023;4;0
010100023;5;0
010100023;6;0
010100023;7;1
010100023;8;0
010100023;9;26
010100023;10;0
010100023;11;0
010100023;12;0
010100023;13;1
010100023;14;4
010100023;15;5
010100023;16;0
010100023;17;0
010100023;18;1
010100023;19;15
010100023;20;0
010100023;22;0
010100023;24;51
010100023;25;1
010100023;26;0
010100023;27;0
010100023;28;29
010100023;29;2
010100023;99;4
010200001;1;91
010200001;2;3
010200001;3;0
010200001;4;1
010200001;5;6
010200001;6;1
010200001;7;1
010200001;8;1
010200001;9;23
010200001;10;0
010200001;11;0
010200001;12;0
010200001;13;0
010200001;14;15
010200001;15;11
010200001;16;1
010200001;17;0
010200001;18;1
010200001;19;2
010200001;20;0
010200001;22;0
010200001;24;32
010200001;25;1
010200001;26;1
010200001;27;1
010200001;28;44
010200001;29;0
010200001;99;7
010200002;1;207
010200002;2;6
010200002;3;0
010200002;4;1
010200002;5;0
010200002;6;3
010200002;7;0
010200002;8;0
010200002;9;17
010200002;10;2
010200002;11;3
010200002;12;0
010200002;13;0
010200002;14;9
010200002;15;3
010200002;16;0
010200002;17;1
010200002;18;3
010200002;19;1
010200002;20;2
010200002;22;0
010200002;24;35
010200002;25;1
010200002;26;1
010200002;27;0
010200002;28;37
010200002;29;2
010200002;99;0
010200003;1;135
010200003;2;0
010200003;3;0
010200003;4;1
010200003;5;0
010200003;6;2
010200003;7;0
010200003;8;1
010200003;9;27
010200003;10;0
010200003;11;0
010200003;12;0
010200003;13;0
010200003;14;16
010200003;15;9
010200003;16;1
010200003;17;1
010200003;18;1
010200003;19;2
010200003;20;0
010200003;22;0
010200003;24;67
010200003;25;2
010200003;26;1
010200003;27;0
010200003;28;56
010200003;29;0
010200003;99;10
010200004;1;143
010200004;2;0
010200004;3;0
010200004;4;0
010200004;5;2
010200004;6;1
010200004;7;0
010200004;8;0
010200004;9;26
010200004;10;1
010200004;11;0
010200004;12;0
010200004;13;1
010200004;14;10
010200004;15;7
010200004;16;0
010200004;17;1
010200004;18;0
010200004;19;0
010200004;20;0
010200004;22;0
010200004;24;60
010200004;25;5
010200004;26;0
010200004;27;1
010200004;28;41
010200004;29;1
010200004;99;3
010200005;1;374
010200005;2;1
010200005;3;1
010200005;4;1
010200005;5;0
010200005;6;0
010200005;7;0
010200005;8;0
010200005;9;3
010200005;10;0
010200005;11;0
010200005;12;0
010200005;13;0
010200005;14;2
010200005;15;4
010200005;16;0
010200005;17;1
010200005;18;0
010200005;19;4
010200005;20;0
010200005;22;1
010200005;24;30
010200005;25;0
010200005;26;0
